CustomerKey,GeographyKey,City,Country,Title,full name,BirthDate,Gender,EmailAddress,DateFirstPurchase
13923,326,Grossmont,United States,NULL,StevenHoward,1973-09-22,Male,steven21@adventure-works.com,2021-04-10
13924,359,San Diego,United States,NULL,HannahHall,1979-03-10,Female,hannah22@adventure-works.com,2021-06-28
13925,355,Redwood City,United States,NULL,WyattBarnes,1974-10-08,Male,wyatt54@adventure-works.com,2020-10-31
13926,607,Ballard,United States,NULL,DaltonHill,1969-01-20,Male,dalton28@adventure-works.com,2021-05-05
13927,298,Bellflower,United States,NULL,GabrielGonzales,1969-06-06,Male,gabriel14@adventure-works.com,2020-11-19
13928,642,Tacoma,United States,NULL,NathanielMorris,1969-01-18,Male,nathaniel20@adventure-works.com,2021-12-11
13929,542,Lake Oswego,United States,NULL,RobertHayes,1967-09-03,Male,robert34@adventure-works.com,2022-01-27
13930,552,W. Linn,United States,NULL,SamanthaColeman,1973-02-14,Female,samantha31@adventure-works.com,2021-10-28
13931,634,Redmond,United States,NULL,LukeHernandez,1973-07-01,Male,luke47@adventure-works.com,2021-07-29
13932,316,El Cajon,United States,NULL,TimothySanchez,1972-12-09,Male,timothy19@adventure-works.com,2021-11-06
13933,374,Torrance,United States,NULL,IsabellaRichardson,1966-12-10,Female,isabella91@adventure-works.com,2021-02-26
13934,618,Issaquah,United States,NULL,LuisYoung,1976-10-13,Male,luis49@adventure-works.com,2021-12-06
13935,348,Oakland,United States,NULL,KimberlySanchez,1971-12-21,Female,kimberly25@adventure-works.com,2021-03-02
13936,52,Langley,Canada,NULL,NathanWilson,1973-01-08,Male,nathan65@adventure-works.com,2021-05-23
13937,545,Milwaukie,United States,NULL,VictoriaWare,1984-03-19,Female,victoria39@adventure-works.com,2021-08-05
13938,298,Bellflower,United States,NULL,AlejandroCai,1973-02-03,Male,alejandro24@adventure-works.com,2020-11-27
13939,301,Burbank,United States,NULL,EduardoRamirez,1972-09-16,Male,eduardo75@adventure-works.com,2020-11-20
13940,337,Long Beach,United States,NULL,EmmaSimmons,1973-02-13,Female,emma61@adventure-works.com,2021-08-08
13941,60,Port Hammond,Canada,NULL,BrittanyHayes,1977-05-24,Female,brittany21@adventure-works.com,2021-05-03
13942,315,Downey,United States,NULL,SethLong,1965-10-06,Male,seth57@adventure-works.com,2021-03-07
13943,338,Los Angeles,United States,NULL,KellyBryant,1971-09-30,Female,kelly22@adventure-works.com,2021-09-04
13944,58,Newton,Canada,NULL,AndrewMoore,1966-01-29,Male,andrew17@adventure-works.com,2021-02-06
13945,609,Bellingham,United States,NULL,YolandaLuo,1966-02-11,Female,yolanda5@adventure-works.com,2021-03-15
13946,547,Portland,United States,NULL,JasonPowell,1965-01-22,Male,jason6@adventure-works.com,2022-01-14
13947,546,Oregon City,United States,NULL,MeganHughes,1965-05-14,Female,megan60@adventure-works.com,2020-12-05
13948,299,Berkeley,United States,NULL,SusanMa,1964-08-28,Female,susan26@adventure-works.com,2020-12-10
13949,299,Berkeley,United States,NULL,DwayneRamos,1965-03-12,Male,dwayne16@adventure-works.com,2020-12-25
13950,609,Bellingham,United States,NULL,MeredithHernandez,1963-09-16,Female,meredith26@adventure-works.com,2021-09-27
13951,641,Spokane,United States,NULL,DylanHughes,1935-04-05,Male,dylan10@adventure-works.com,2021-09-26
13952,36,Melton,Australia,NULL,FranklinYe,1980-07-05,Male,franklin9@adventure-works.com,2021-09-05
13953,10,Newcastle,Australia,NULL,TheresaMunoz,1980-03-17,Female,theresa4@adventure-works.com,2020-07-13
13954,24,Hawthorne,Australia,NULL,EddieRamos,1984-09-16,Male,eddie17@adventure-works.com,2021-07-09
13955,19,Wollongong,Australia,NULL,AndresRaji,1975-08-08,Male,andres17@adventure-works.com,2020-07-07
13956,15,Silverwater,Australia,NULL,DawnMa,1974-04-11,Female,dawn18@adventure-works.com,2021-08-11
13957,21,Caloundra,Australia,NULL,MeredithMunoz,1978-11-24,Female,meredith30@adventure-works.com,2020-07-18
13958,40,Warrnambool,Australia,NULL,DianeMartin,1973-04-13,Female,diane6@adventure-works.com,2020-07-02
13959,36,Melton,Australia,NULL,EbonyCarlson,1974-11-20,Female,ebony39@adventure-works.com,2020-07-04
13960,15,Silverwater,Australia,NULL,LaceyKumar,1973-01-01,Female,lacey42@adventure-works.com,2020-07-12
13961,39,Sunbury,Australia,NULL,ShawnaRaji,1971-11-05,Female,shawna20@adventure-works.com,2021-10-01
13962,16,Springwood,Australia,NULL,DawnLi,1971-11-06,Female,dawn4@adventure-works.com,2021-02-20
13963,31,Hobart,Australia,NULL,VeronicaPatel,1972-05-27,Female,veronica3@adventure-works.com,2021-05-01
13964,18,Sydney,Australia,NULL,JasmineLewis,1971-08-18,Female,jasmine18@adventure-works.com,2020-07-08
13965,25,Hervey Bay,Australia,NULL,BarrySara,1977-02-22,Male,barry11@adventure-works.com,2020-07-27
13966,3,Darlinghurst,Australia,NULL,DarrenDominguez,1971-10-02,Male,darren35@adventure-works.com,2020-07-12
13967,40,Warrnambool,Australia,NULL,GlennZhang,1970-07-23,Male,glenn1@adventure-works.com,2020-07-07
13968,17,St. Leonards,Australia,NULL,LydiaSai,1970-10-23,Female,lydia5@adventure-works.com,2020-07-19
13969,23,Gold Coast,Australia,NULL,RoyMartinez,1979-02-07,Male,roy18@adventure-works.com,2021-09-20
13970,24,Hawthorne,Australia,NULL,PedroRana,1973-10-15,Male,pedro11@adventure-works.com,2020-07-09
13971,25,Hervey Bay,Australia,NULL,BiancaZhao,1973-12-05,Female,bianca8@adventure-works.com,2020-07-27
13972,30,Perth,Australia,NULL,EugeneLiang,1970-09-30,Male,eugene21@adventure-works.com,2021-10-11
13973,28,Cloverdale,Australia,NULL,BethanyShan,1969-11-30,Female,bethany13@adventure-works.com,2020-07-17
13974,9,Milsons Point,Australia,NULL,TinaChandra,1970-03-25,Female,tina4@adventure-works.com,2020-07-18
13975,31,Hobart,Australia,NULL,JohnnyRaje,1975-03-24,Male,johnny15@adventure-works.com,2020-08-23
13976,611,Bremerton,United States,NULL,EmmanuelSmith,1973-11-13,Male,emmanuel8@adventure-works.com,2020-12-24
13977,618,Issaquah,United States,NULL,AlexandraBrown,1973-07-18,Female,alexandra67@adventure-works.com,2020-11-28
13978,635,Renton,United States,NULL,ZoePeterson,1973-11-08,Female,zoe4@adventure-works.com,2020-12-20
13979,633,Puyallup,United States,NULL,ChloeJenkins,1984-09-30,Female,chloe73@adventure-works.com,2020-12-05
13980,300,Beverly Hills,United States,NULL,MargaretLiu,1985-03-17,Female,margaret11@adventure-works.com,2021-04-21
13981,31,Hobart,Australia,NULL,JoyCarlson,1949-12-10,Female,joy17@adventure-works.com,2021-05-05
13982,12,North Sydney,Australia,NULL,ClarenceChander,1949-09-18,Male,clarence30@adventure-works.com,2021-03-14
13983,13,Port Macquarie,Australia,NULL,LoganCollins,1949-12-03,Male,logan29@adventure-works.com,2021-03-08
13984,359,San Diego,United States,NULL,AdrianRichardson,1984-09-04,Male,adrian11@adventure-works.com,2020-12-09
13985,372,Spring Valley,United States,NULL,AlexisWood,1984-10-21,Female,alexis24@adventure-works.com,2021-04-22
13986,372,Spring Valley,United States,NULL,ChloeAnderson,1985-04-23,Female,chloe43@adventure-works.com,2020-01-08
13987,52,Langley,Canada,NULL,EduardoCollins,1984-05-04,Male,eduardo43@adventure-works.com,2021-12-24
13988,57,Newton,Canada,NULL,MiguelWhite,1984-05-09,Male,miguel12@adventure-works.com,2021-07-28
13989,612,Burien,United States,NULL,ChloeBradley,1983-07-17,Female,chloe69@adventure-works.com,2021-03-19
13990,548,Salem,United States,NULL,StephanieWood,1983-09-23,Female,stephanie29@adventure-works.com,2020-01-16
13991,638,Sedro Woolley,United States,NULL,JackHayes,1983-09-05,Male,jack23@adventure-works.com,2021-11-02
13992,302,Burlingame,United States,NULL,GregoryXie,1983-12-04,Male,gregory7@adventure-works.com,2020-01-04
13993,302,Burlingame,United States,NULL,ZacharyPatterson,1984-02-21,Male,zachary9@adventure-works.com,2020-01-07
13994,18,Sydney,Australia,NULL,IsaacCook,1952-01-14,Male,isaac21@adventure-works.com,2020-08-11
13995,35,Melbourne,Australia,NULL,MicheleBlack,1952-12-07,Female,michele21@adventure-works.com,2021-05-15
13996,11,North Ryde,Australia,NULL,MariePerez,1958-09-04,Female,marie23@adventure-works.com,2021-05-15
13997,30,Perth,Australia,NULL,RaquelHernandez,1952-11-20,Female,raquel2@adventure-works.com,2020-08-07
13998,33,Cranbourne,Australia,NULL,EthanMartin,1954-04-22,Male,ethan48@adventure-works.com,2021-02-04
13999,348,Oakland,United States,NULL,ElijahGonzales,1984-02-14,Male,elijah19@adventure-works.com,2020-01-25
14000,536,Beaverton,United States,NULL,TerrySharma,1982-10-24,Male,terry13@adventure-works.com,2021-07-27
14001,536,Beaverton,United States,NULL,HunterHill,1983-01-23,Male,hunter39@adventure-works.com,2021-08-08
14002,612,Burien,United States,NULL,JacquelineReed,1983-04-26,Female,jacqueline45@adventure-works.com,2021-03-15
14003,547,Portland,United States,NULL,AngelRamirez,1983-04-04,Male,angel6@adventure-works.com,2020-01-17
14004,314,Daly City,United States,NULL,CaitlinKelly,1982-10-11,Female,caitlin2@adventure-works.com,2021-08-26
14005,355,Redwood City,United States,NULL,NoahHughes,1982-11-10,Male,noah8@adventure-works.com,2020-02-23
14006,358,San Carlos,United States,NULL,BriannaWalker,1983-03-27,Female,brianna22@adventure-works.com,2020-02-04
14007,2,Coffs Harbour,Australia,NULL,RebekahGarcia,1960-08-22,Female,rebekah14@adventure-works.com,2020-08-11
14008,34,Geelong,Australia,NULL,KarenLiu,1955-01-11,Female,karen13@adventure-works.com,2021-02-12
14009,37,Seaford,Australia,NULL,BrandyPrasad,1960-09-01,Female,brandy5@adventure-works.com,2021-10-14
14010,36,Melton,Australia,NULL,ThomasMoore,1956-02-02,Male,thomas69@adventure-works.com,2020-08-12
14011,17,St. Leonards,Australia,NULL,RogerShen,1956-05-07,Male,roger29@adventure-works.com,2020-08-06
14012,27,Townsville,Australia,NULL,EddieVazquez,1972-02-05,Male,eddie15@adventure-works.com,2020-08-25
14013,31,Hobart,Australia,NULL,JimmyBlanco,1962-08-07,Male,jimmy19@adventure-works.com,2021-05-06
14014,5,Lane Cove,Australia,NULL,LeslieSerrano,1962-09-23,Female,leslie17@adventure-works.com,2021-05-20
14015,39,Sunbury,Australia,NULL,KurtLal,1956-10-16,Male,kurt8@adventure-works.com,2021-06-04
14016,9,Milsons Point,Australia,Ms.,MarySandidge,1956-07-13,Male,mary9@adventure-works.com,2021-07-23
14017,359,San Diego,United States,NULL,ChloeRodriguez,1986-05-22,Female,chloe30@adventure-works.com,2020-01-29
14018,32,Bendigo,Australia,NULL,NinaRai,1957-07-01,Female,nina17@adventure-works.com,2021-10-05
14019,33,Cranbourne,Australia,NULL,KathleenRomero,1958-01-18,Female,kathleen11@adventure-works.com,2021-07-29
14020,38,South Melbourne,Australia,NULL,KristineDominguez,1959-12-18,Female,kristine13@adventure-works.com,2020-08-27
14021,623,Kirkland,United States,NULL,MichelleRichardson,1981-05-01,Female,michelle10@adventure-works.com,2021-05-10
14022,627,Marysville,United States,NULL,TaylorLee,1980-12-02,Female,taylor68@adventure-works.com,2020-02-11
14023,311,Concord,United States,NULL,BethCarlson,1981-04-13,Female,beth20@adventure-works.com,2020-02-17
14024,348,Oakland,United States,NULL,HannahMoore,1981-06-21,Female,hannah8@adventure-works.com,2020-02-23
14025,637,Seattle,United States,NULL,RobertAlexander,1985-03-14,Male,robert30@adventure-works.com,2020-01-29
14026,635,Renton,United States,NULL,ChloeButler,1979-10-29,Female,chloe81@adventure-works.com,2020-02-11
14027,642,Tacoma,United States,NULL,CarlosPerez,1978-11-10,Male,carlos30@adventure-works.com,2021-08-07
14028,609,Bellingham,United States,NULL,PatriciaSrini,1979-01-09,Female,patricia12@adventure-works.com,2021-07-19
14029,542,Lake Oswego,United States,NULL,ChristinaMorris,1982-02-19,Female,christina17@adventure-works.com,2022-01-28
14030,40,Warrnambool,Australia,NULL,LawrenceSanz,1961-04-19,Male,lawrence19@adventure-works.com,2020-08-24
14031,10,Newcastle,Australia,NULL,RubenSuarez,1966-02-13,Male,ruben42@adventure-works.com,2020-08-18
14032,15,Silverwater,Australia,NULL,ArthurChandra,1961-07-06,Male,arthur4@adventure-works.com,2020-08-04
14033,29,Findon,Australia,NULL,MelindaTorres,1968-02-16,Female,melinda7@adventure-works.com,2020-08-17
14034,12,North Sydney,Australia,NULL,DennisLiang,1969-04-04,Male,dennis18@adventure-works.com,2021-07-23
14035,329,Imperial Beach,United States,NULL,HunterHughes,1979-01-30,Male,hunter8@adventure-works.com,2021-07-27
14036,546,Oregon City,United States,NULL,AmandaTorres,1979-12-25,Female,amanda13@adventure-works.com,2020-03-19
14037,299,Berkeley,United States,NULL,LydiaSara,1979-10-20,Female,lydia9@adventure-works.com,2020-03-23
14038,18,Sydney,Australia,NULL,MadisonFoster,1965-05-21,Female,madison28@adventure-works.com,2020-08-10
14039,39,Sunbury,Australia,NULL,NathanWang,1970-09-15,Male,nathan21@adventure-works.com,2020-08-14
14040,316,El Cajon,United States,NULL,StephanieMorris,1968-05-08,Female,stephanie5@adventure-works.com,2021-06-12
14041,70,Westminster,Canada,NULL,DanielleBell,1968-03-30,Female,danielle16@adventure-works.com,2021-05-04
14042,648,Yakima,United States,NULL,StephanieAdams,1962-07-01,Female,stephanie60@adventure-works.com,2021-12-12
14043,547,Portland,United States,NULL,MaryGonzalez,1962-08-28,Female,mary21@adventure-works.com,2021-03-05
14044,348,Oakland,United States,NULL,ThomasWright,1963-01-11,Male,thomas56@adventure-works.com,2020-03-24
14045,20,Brisbane,Australia,NULL,TanyaRamos,1972-10-02,Female,tanya14@adventure-works.com,2020-08-10
14046,36,Melton,Australia,NULL,CherylSanz,1972-12-01,Female,cheryl23@adventure-works.com,2020-08-08
14047,19,Wollongong,Australia,NULL,LindaAlvarez,1968-04-13,Female,linda19@adventure-works.com,2020-07-31
14048,32,Bendigo,Australia,NULL,WyattMitchell,1967-10-01,Male,wyatt40@adventure-works.com,2020-08-17
14049,23,Gold Coast,Australia,NULL,GinaHernandez,1968-03-06,Female,gina4@adventure-works.com,2020-07-31
14050,28,Cloverdale,Australia,NULL,ManuelLopez,1971-11-13,Male,manuel15@adventure-works.com,2020-08-08
14051,31,Hobart,Australia,NULL,NathanielRivera,1982-10-08,Male,nathaniel18@adventure-works.com,2020-08-08
14052,26,Rockhampton,Australia,NULL,JorgeMa,1977-06-22,Male,jorge18@adventure-works.com,2021-01-30
14053,17,St. Leonards,Australia,NULL,TamaraHuang,1977-09-13,Female,tamara36@adventure-works.com,2021-02-06
14054,40,Warrnambool,Australia,NULL,ReginaldMartin,1965-10-08,Male,reginald8@adventure-works.com,2021-11-29
14055,14,Rhodes,Australia,NULL,AlejandroKumar,1965-12-31,Male,alejandro34@adventure-works.com,2020-08-09
14056,32,Bendigo,Australia,NULL,NelsonSanz,1965-10-25,Male,nelson19@adventure-works.com,2021-05-09
14057,11,North Ryde,Australia,NULL,LanceAlonso,1965-05-23,Male,lance8@adventure-works.com,2021-09-04
14058,20,Brisbane,Australia,NULL,JohnnyAnand,1976-06-10,Male,johnny23@adventure-works.com,2020-08-06
14059,35,Melbourne,Australia,NULL,RodneyRamos,1976-12-18,Male,rodney13@adventure-works.com,2021-03-17
14060,35,Melbourne,Australia,NULL,CedricSharma,1971-05-27,Male,cedric30@adventure-works.com,2021-03-13
14061,17,St. Leonards,Australia,NULL,NaomiTorres,1970-12-30,Female,naomi12@adventure-works.com,2021-02-27
14062,25,Hervey Bay,Australia,NULL,MadisonClark,1970-01-15,Female,madison20@adventure-works.com,2020-08-19
14063,8,Matraville,Australia,Mr.,PatrickSands,1975-08-05,Female,patrick4@adventure-works.com,2020-08-16
14064,27,Townsville,Australia,NULL,StaceyLi,1969-12-07,Female,stacey3@adventure-works.com,2020-08-27
14065,23,Gold Coast,Australia,NULL,SamuelDiaz,1969-01-23,Male,samuel21@adventure-works.com,2020-08-06
14066,34,Geelong,Australia,NULL,MelodyJimenez,1968-05-22,Female,melody6@adventure-works.com,2020-08-21
14067,35,Melbourne,Australia,NULL,LarrySanz,1967-10-18,Male,larry22@adventure-works.com,2021-04-11
14068,12,North Sydney,Australia,NULL,BrentMcDonald,1967-12-02,Male,brent16@adventure-works.com,2021-05-02
14069,12,North Sydney,Australia,NULL,JoySerrano,1973-02-17,Female,joy15@adventure-works.com,2021-08-27
14070,38,South Melbourne,Australia,NULL,RickyAlonso,1964-05-09,Male,ricky8@adventure-works.com,2020-08-17
14071,26,Rockhampton,Australia,NULL,JackLi,1964-05-26,Male,jack27@adventure-works.com,2020-08-13
14072,21,Caloundra,Australia,NULL,AllenSmith,1962-09-21,Male,allen7@adventure-works.com,2021-07-23
14073,34,Geelong,Australia,NULL,GabrielAlexander,1940-10-24,Male,gabriel16@adventure-works.com,2021-02-13
14074,23,Gold Coast,Australia,NULL,BarbaraXu,1954-12-05,Female,barbara36@adventure-works.com,2021-05-12
14075,331,La Jolla,United States,NULL,RobertHarris,1982-05-20,Male,robert72@adventure-works.com,2021-04-23
14076,536,Beaverton,United States,NULL,JustinRoss,1981-08-26,Male,justin0@adventure-works.com,2021-05-03
14077,62,Royal Oak,Canada,NULL,BryanTownsend,1981-10-11,Male,bryan7@adventure-works.com,2021-08-01
14078,50,Haney,Canada,NULL,RyanAlexander,1981-05-22,Male,ryan22@adventure-works.com,2021-01-18
14079,53,Metchosin,Canada,NULL,LaurenPrice,1981-09-11,Female,lauren47@adventure-works.com,2021-01-28
14080,536,Beaverton,United States,NULL,CynthiaSrini,1981-11-16,Female,cynthia13@adventure-works.com,2020-03-18
14081,348,Oakland,United States,NULL,NicoleButler,1985-10-04,Female,nicole63@adventure-works.com,2020-03-22
14082,536,Beaverton,United States,NULL,JohnnyJai,1985-11-03,Male,johnny12@adventure-works.com,2021-12-14
14083,623,Kirkland,United States,NULL,NathanLopez,1986-05-03,Male,nathan49@adventure-works.com,2020-03-12
14084,50,Haney,Canada,NULL,RobertLal,1985-11-03,Male,robert41@adventure-works.com,2021-05-04
14085,618,Issaquah,United States,NULL,NathanGarcia,1985-08-30,Male,nathan74@adventure-works.com,2021-04-24
14086,20,Brisbane,Australia,NULL,MauriceChander,1951-08-20,Male,maurice16@adventure-works.com,2021-10-22
14087,27,Townsville,Australia,NULL,HaroldGarcia,1942-11-02,Male,harold12@adventure-works.com,2021-02-08
14088,553,Woodburn,United States,NULL,AlexandraLopez,1983-11-22,Female,alexandra62@adventure-works.com,2020-03-12
14089,316,El Cajon,United States,NULL,KaitlynGray,1984-04-07,Female,kaitlyn62@adventure-works.com,2020-03-10
14090,314,Daly City,United States,NULL,JenniferLewis,1983-04-15,Female,jennifer48@adventure-works.com,2021-04-30
14091,54,N. Vancouver,Canada,NULL,LoganThomas,1983-02-10,Male,logan62@adventure-works.com,2021-01-31
14092,609,Bellingham,United States,NULL,MauriceNath,1983-05-24,Male,maurice19@adventure-works.com,2021-09-08
14093,300,Beverly Hills,United States,NULL,JillianArthur,1982-10-17,Female,jillian7@adventure-works.com,2021-08-23
14094,383,West Covina,United States,NULL,AmandaRussell,1982-11-07,Female,amanda41@adventure-works.com,2021-04-26
14095,343,National City,United States,NULL,PaigeGriffin,1982-03-10,Female,paige20@adventure-works.com,2020-04-29
14096,62,Royal Oak,Canada,NULL,SamuelGreen,1985-02-16,Male,samuel45@adventure-works.com,2021-06-11
14097,607,Ballard,United States,NULL,JohnathanSrini,1985-03-25,Male,johnathan10@adventure-works.com,2021-07-25
14098,618,Issaquah,United States,NULL,AllisonLopez,1984-10-21,Female,allison44@adventure-works.com,2020-04-11
14099,13,Port Macquarie,Australia,NULL,RafaelLin,1945-05-23,Male,rafael8@adventure-works.com,2021-03-17
14100,39,Sunbury,Australia,NULL,AlishaXu,1952-05-15,Female,alisha29@adventure-works.com,2021-06-12
